11,Audi,A5,Sportback,6061200,FWD (Front Wheel Drive),,Diesel,1386 mm,4733 mm,1843 mm,Sedan,4,,,19.2 km/litre,,7,,Ventilated Disc,Ventilated Disc,,,245/40 R18,245/40 R18,Yes,All Windows,Power seats,Smart Key,190ps @ 3800-4200rpm,400Nm @1750-3000rpm,Yes,Digital,Yes,2,5,Leather,Automatic,,245/40 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,Internal,54 litres,Yes,Yes,Front & Rear,,Internal,Analog + Digital,,Driver & Front Passenger,,Fully automatic climate control,,,Yes,,,,,,,Yes,Yes,"Front Row, Second Row","Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag",Yes,Yes,6,"Rake, Reach",,,Yes,,Yes,Touch Sensitive,Yes,Semi Automatic Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
12,Audi,A5 Cabriolet,2.0 Tdi,6948200,FWD (Front Wheel Drive),58 litres,Diesel,1386 mm,4733 mm,1843 mm,Convertible,2,,,17.2 km/litre,,7,,Ventilated Disc,Ventilated Disc,,,245/40 R18,245/40 R18,Yes,All Windows,Power seats,Smart Key,190ps @ 3800-4200rpm,400Nm @1750-3000rpm,Yes,Digital,Yes,2,4,Leather,Automatic,,245/40 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,Internal,480 litres,Yes,Yes,Front & Rear,,Internal,Analog + Digital,,Driver & Front Passenger,,Fully automatic climate control,,,Yes,,,,,,,Yes,Yes,"Front Row, Second Row","Driver frontal airbag, Front passenger frontal airbag, Driver head airbag, Front passenger head airbag",Yes,Yes,4,"Rake, Reach",,,Yes,,Yes,Touch Sensitive,Yes,Semi Automatic Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,
13,Audi,A6,Premium Plus 45 Tfsi,5442200,FWD (Front Wheel Drive),73 litres,Petrol,1455 mm,4933 mm,1874 mm,Sedan,4,,,14.11 km/litre,,7,,Ventilated Disc,Ventilated Disc,Five-link front suspension; tubular anti-roll bar,Five-link front suspension; tubular anti-roll bar,225/55 R18,225/55 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,245PS@5000-6500rpm,370Nm@1600-4500rpm,Digital,Analog,"Analog, Digital",Yes,5,Leather,Automatic,2912 mm,225/55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,With Remote,560 litres,Yes,Yes,Front & Rear,,"Internal, With Remote",Digital,,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,"Comfort, Eco, Sport, Normal",Yes,Yes,Yes,Yes,Yes,All Rows,"Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,8,Yes,,,Front & rear sensors with 360 degree view,Yes,Yes,Touch Sensitive,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Only front,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
14,Audi,A6,Technology 45 Tfsi,5942200,FWD (Front Wheel Drive),73 litres,Petrol,1455 mm,4933 mm,1874 mm,Sedan,4,,,14.11 km/litre,,7,,Ventilated Disc,Ventilated Disc,Five-link front suspension; tubular anti-roll bar,Five-link front suspension; tubular anti-roll bar,225/55 R18,225/55 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,245PS@5000-6500rpm,370Nm@1600-4500rpm,Digital,Analog,"Analog, Digital",Yes,5,Leather,Automatic,2912 mm,225/55 R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,,Yes,With Remote,560 litres,Yes,Yes,Front & Rear,,"Internal, With Remote",Digital,,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,"Comfort, Eco, Sport, Normal",Yes,Yes,Yes,Yes,Yes,All Rows,"Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,8,Yes,,,Front & rear sensors with 360 degree view,Yes,Yes,Touch Sensitive,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Only front,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,
15,Audi,A8 L,55 Tfsi Quattro,15600000,AWD (All Wheel Drive),82 litres,Petrol,1485 mm,5302 mm,1945 mm,Sedan,4,,,,,8,,Ventilated Disc,Ventilated Disc,Five-link front axle; tubular anti-roll bar air spring suspension,Five-link rear axle tubular anti-roll bar; air spring suspension,255/45 R19,255/45 R19,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,340PS@5000rpm,500Nm@1370rpm,Digital,"Analog, Digital",Analog,Yes,4,Leather,Automatic,3128 mm,255/45 R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,2 Years Warranty,Yes,"Internal, With Remote",505 litres,Yes,Yes,Front & Rear,,"Internal, With Remote",Analog + Digital,6.35 meter,Driver & Front Passenger,,4 Zone climate control,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport, Power Mode",Yes,Yes,Yes,Yes,Yes,All Rows,"Driver head airbag, Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,6,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Touch Sensitive,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,All,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,
16,Audi,Q3,30 Tdi Premium Fwd,3677200,FWD (Front Wheel Drive),64 litres,Diesel,1608 mm,4388 mm,1831 mm,SUV,5,12 km/litre,,15.73 km/litre,,7,170 mm,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Four-link rear suspension with separate spring/shock absorber arrangement, subframe, aluminum wheel",215/65R16,215/65R16,Electric Power,Only Front Windows,"Yes, with memory",Smart Key,148hp@3500-4000rpm,340Nm@1750-2750rpm,Digital,Analog,Analog,Yes,5,Leather,Manual,2603 mm,215/65R16,Yes,Yes,DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,,Internal,460 litres,Yes,Yes,Front & Rear,3rd/4th year( regardless of its mileage),Internal,Analog + Digital,5.9 meter,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,,,Yes,Yes,All Rows,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,6,"Rake, Reach",,,Rear sensors with camera,,Yes,Touch Sensitive,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
17,Audi,Q3,30 Tfsi Premium,3496750,FWD (Front Wheel Drive),64 litres,Petrol,1608 mm,4388 mm,1831 mm,SUV,5,12 km/litre,,16.9 km/litre,,7,170 mm,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",235/55 R17,235/55 R17,Electric Power,All Windows,"Yes, with memory",Smart Key,150PS@4200rpm,250Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2603 mm,235/55 R17,Yes,Yes,DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,Internal,460 litres,Yes,Yes,Front & Rear,3rd/4th year( regardless of its mileage),Internal,Analog + Digital,5.9 meter,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,,,,,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Curtain airbags, Drive side airbag",Yes,Yes,6,"Rake, Reach",,,Rear sensors with camera,,Yes,Touch Sensitive,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
18,Audi,Q3,35 Tdi Quattro Premium Plus,3992200,AWD (All Wheel Drive),64 litres,Diesel,1608 mm,4388 mm,1831 mm,SUV,5,12 km/litre,,15.73 km/litre,,7,170 mm,Ventilated Disc,Ventilated Disc,"McPherson struts with aluminum lower wishbones, steel pivot bearings, aluminum subframe, tubular ant","Four-link rear suspension with separate spring/shock absorber arrangement, subframe, aluminum wheel",235/55R17,235/55R17,Electric Power,All Windows,Yes,Smart Key,177PS@4200rpm,380Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2603 mm,235/55R17,Yes,Yes,DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,Internal,460 litres,Yes,Yes,Front & Rear,3rd/4th year( regardless of its mileage),Internal,Analog + Digital,5.9 meter,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,,,Yes,Yes,All Rows,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,6,"Rake, Reach",,,Rear sensors with camera,,Yes,Touch Sensitive,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,Yes,,Yes,,Yes,Yes,Yes,Yes,,,
19,Audi,Q3,35 Tdi Quattro Technology,4361000,AWD (All Wheel Drive),64 litres,Diesel,1608 mm,4388 mm,1831 mm,SUV,5,12 km/litre,,15.73 km/litre,,7,170 mm,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",235/55R17,235/55R17,Electric Power,All Windows,"Yes, with memory",Smart Key,177PS@4200rpm,380Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2603 mm,235/55R17,Yes,Yes,DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,Internal,460 litres,Yes,Yes,Front & Rear,3rd/4th year( regardless of its mileage),Internal,Analog + Digital,5.9 meter,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,,,,,Yes,Yes,All Rows,"Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,6,"Rake, Reach",,,Rear sensors with camera,,Yes,Touch Sensitive,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
20,Audi,Q5,35 Tdi Premium Plus,5021200,FWD (Front Wheel Drive),64 litres,Diesel,1608 mm,4388 mm,1831 mm,SUV,5,12 km/litre,,16.9 km/litre,,7,170 mm,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",235 / 60 R18,235 / 60 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2603 mm,235/60 R18,Yes,Yes,DVD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,Internal,460 litres,Yes,Yes,Front & Rear,3rd/4th year( regardless of its mileage),Internal,Analog + Digital,5.9 meter,Driver & Front Passenger,Not Applicable,3 Zone climate control,,Yes,Yes,,,,,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Drive side airbag",Yes,Yes,8,"Rake, Reach",,,Rear sensors with camera,,Yes,Touch Sensitive,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,
