90,Datsun,Go,T Vdc,528464,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3788 mm,1636 mm,Hatchback,5,,,20.1 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,All Windows,,,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,5,Fabric,Manual,2450 mm,155/70R13,,Yes,USB & Aux-in,Yes,2 years / Unlimited Kms,,Internal,265 litres,,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,Not Applicable,"Heater, Manual Air conditioning with cooling and heating",Yes,,Yes,,,,,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,2,,,,Rear sensors,,,,Yes,Manual Adjustment,Yes,,,,,,,,,,,,,,,,,,No,No,Steel,2022,5,"dual-tone red on white, dual-tone red on white, silver",No,Halogen
91,Datsun,Go+,Datsun A,500575,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,20.62 km/litre,,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,Only Front Windows,,,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,Not on offer,,2 years / Unlimited Kms,,Internal,347 litres,,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,Yes,,,,,,,,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",,Yes,2,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
92,Datsun,Go+,Datsun A (O),555196,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,20.62 km/litre,,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,Only Front Windows,,,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,Not on offer,,2 years / Unlimited Kms,,Internal,347 litres,,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,Yes,,,,,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,2,,,,Rear sensors,,,,Yes,Manual Adjustment,,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
93,Datsun,Go+,Datsun D,412292,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,12.8 km/litre,17.9 km/litre,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,,Only Front Windows,,,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,Not on offer,,2 years / Unlimited Kms,,Internal,347 litres,,Yes,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,Not Applicable,Heater,,,Yes,,,,,,,Yes,Yes,All Rows,Front passenger frontal airbag,Yes,Yes,2,,,,Rear sensors,,,,Yes,Manual Adjustment,,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
94,Datsun,Go+,Datsun T,552656,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,12.8 km/litre,17.9 km/litre,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,All Windows,,,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Digital, Analog",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",347 litres,Yes,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,Yes,,,,,,,,Yes,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,2,,,,Rear sensors,,,Touch Sensitive,,Manual Adjustment,Yes,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
95,Datsun,Go+,Datsun T (O),574448,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,16.3 km/litre,20 km/litre,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,All Windows,,Remote,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",347 litres,Yes,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,Yes,,,,,,,Yes,Yes,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,2,,,,Rear sensors,,,Touch Sensitive,Yes,Manual Adjustment,,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
96,Datsun,Go+,Datsun T (O) Cvt,680153,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,16.3 km/litre,20 km/litre,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,All Windows,,Remote,78PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",347 litres,Yes,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,,,Yes,Yes,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,2,,,,Rear sensors,Yes,,Touch Sensitive,Yes,Manual Adjustment,,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
97,Datsun,Go+,Datsun T (O) Vdc,615153,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,16.3 km/litre,20 km/litre,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,All Windows,,Remote,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",347 litres,Yes,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,,,Yes,Yes,,"Front passenger frontal airbag, Driver frontal airbag",Yes,Yes,2,,,,Rear sensors,,,Touch Sensitive,Yes,Manual Adjustment,,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
98,Datsun,Go+,Datsun T Cvt,658361,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,12.8 km/litre,17.9 km/litre,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,All Windows,,,78PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Analog, Digital",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",347 litres,Yes,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,,,,Yes,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,2,,,,Rear sensors,,,,,Manual Adjustment,Yes,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
99,Datsun,Go+,Datsun T Vdc,593361,FWD (Front Wheel Drive),35 litres,Petrol,1507 mm,3995 mm,1635 mm,MPV,5,12.8 km/litre,17.9 km/litre,20.6 km/litre,,5,180 mm,Ventilated Disc,Drum,MacPherson Strut with anti-roll bar,H-type Torsion Beam,155/70R13,155/70R13,Electric Power,All Windows,,,68PS@5000rpm,104Nm@4000rpm,Digital,Analog,"Digital, Analog",2,7,Fabric,Manual,2450 mm,155/70R13,,Yes,USB & Aux-in,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",347 litres,Yes,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.6 meter,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,,,,Yes,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,2,,,,Rear sensors,,,Touch Sensitive,,Manual Adjustment,Yes,,,,,,,,,,,,,,,,,,No,No,Steel,2020,8,"dual-tone red on black, Seaweed Green, Cherry Red, Cherry Red, dual-tone white on black, dual-tone red on white, graphite, silver",No,Halogen
100,Datsun,Redi-Go,1.0 S,390000,FWD (Front Wheel Drive),28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,,,22.5 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,Electric Power,,,,68PS@5500rpm,91Nm@4250RPM,Digital,Analog,Digital,Yes,5,Fabric,Manual,2348 mm,80/155R13,,Yes,CD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,,"With Remote, Internal",222 litres,Yes,Yes,Yes,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.7 meter,Driver & Front Passenger,Not Applicable,Air Conditioning with cooling only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Steel,2023,8,"forest green, yellow, red, magma grey, dual-tone white on black",No,Halogen
101,Datsun,Redi-Go,1.0 S Amt,437065,FWD (Front Wheel Drive),28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,,,23 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,155/80R13,155/80R13,Electric Power,Only Front Windows,,Yes,68PS@5500rpm,91Nm@4250RPM,Digital,Analog,Digital,Yes,5,Fabric,Automatic,2348 mm,155/80R13,,Yes,CD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,,"Internal, With Remote",222 litres,Yes,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.7 meter,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,,,,Yes,,,,,,,,,Rear sensors,,,,,,,,,,,,,,,,,,,,,,,,No,No,Steel,2023,8,"forest green, yellow, red, magma grey, dual-tone white on black",No,Halogen
102,Datsun,Redi-Go,A,333419,FWD (Front Wheel Drive),28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,21.38 km/litre,24 km/litre,25.17 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,Electric Power,,,,54PS@5678rpm,72Nm@4386rpm,Digital,Analog,Digital,Yes,5,Fabric,Manual,2348 mm,80/155R13,,Yes,Not on offer,,2 years / Unlimited Kms,,Internal,222 litres,,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.7 meter,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Steel,2023,8,"forest green, yellow, red, magma grey, dual-tone white on black",No,Halogen
103,Datsun,Redi-Go,D,279650,FWD (Front Wheel Drive),28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,21.38 km/litre,24 km/litre,25.17 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,,,,,54PS@5678rpm,72Nm@4386rpm,Digital,Analog,Digital,Yes,5,Fabric,Manual,2348 mm,80/155R13,,Yes,Not on offer,,2 years / Unlimited Kms,,Internal,222 litres,,Yes,,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.7 meter,Driver & Front Passenger,Not Applicable,Yes,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Steel,2023,8,"forest green, yellow, red, magma grey, dual-tone white on black",No,Halogen
104,Datsun,Redi-Go,S,362000,FWD (Front Wheel Drive),28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,21.38 km/litre,24 km/litre,25.17 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,Electric Power,,,,54PS@5678rpm,72Nm@4386rpm,Digital,Analog,Digital,Yes,5,Fabric,Manual,2348 mm,80/155R13,,Yes,CD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,,"With Remote, Internal",222 litres,Yes,Yes,,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.7 meter,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,,,,,,,,,,,,,Rear sensors,,,,,,,,,,,,,,,,,,,,,,,,No,No,Steel,2023,8,"forest green, yellow, red, magma grey, dual-tone white on black",No,Halogen
105,Datsun,Redi-Go,T,351832,FWD (Front Wheel Drive),28 litres,Petrol,1541 mm,3429 mm,1560 mm,Hatchback,5,21.38 km/litre,24 km/litre,25.17 km/litre,,5,185 mm,Ventilated Disc,Drum,Double Pivot Arm,H-type Torsion Beam,80/155R13,80/155R13,Electric Power,Only Front Windows,,,54PS@5678rpm,72Nm@4386rpm,Digital,Analog,Digital,Yes,5,Fabric,Manual,2348 mm,80/155R13,,Yes,CD Player with USB & Aux-in,Yes,2 years / Unlimited Kms,,Internal,222 litres,Yes,Yes,Front,2 Years/Unlimited Kms (Whichever comes earlier),Internal,Analog + Digital,4.7 meter,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Steel,2023,8,"forest green, yellow, red, magma grey, dual-tone white on black",No,Halogen
115,Fiat,Abarth Avventura,1.4 T-Jet,989219,FWD (Front Wheel Drive),,Petrol,1542 mm,3983 mm,1706 mm,Crossover,5,17 km/litre,,17.1 km/litre,,5,205 mm,Ventilated Disc,Drum,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",205/55 R16,205/55 R16,Electric Power,All Windows,,Remote,143PS@5500RPM,210Nm@2000-4000RPM,Digital,Analog,Digital,Yes,5,Leather,Manual,2510 mm,205/55 R16,Yes,,,Yes,,Yes,Manual,,Yes,Yes,Front,,Internal,Analog + Digital,,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,,,Yes,,,,,,,Yes,,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,,2,Rake,,,Rear sensors,,,,,,,,,Cup Holders,,,,Yes,,,,Yes,,,,,,,Yes,No,Steel,2022,6,"yellow, Seaweed Green, dual-tone blue on black, graphite, blue, forest green, magma grey, dual-tone white on black",No,Halogen
116,Fiat,Abarth Punto,1.4 T-Jet,980970,FWD (Front Wheel Drive),,Petrol,1505 mm,3989 mm,1687 mm,Hatchback,5,17 km/litre,,16.3 km/litre,,5,155 mm,Ventilated Disc,Ventilated Disc,"Independent Wheel, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar","Torsion Beam, Helical Coil Springs, Double Acting Telescopic Dampers and Stabilizer Bar",195/55R16,195/55R16,Hydraulic Power,All Windows,,Remote,145PS@5500rpm,212Nm@2000-4000rpm,Digital,Analog,Analog,Yes,5,Fabric,Manual,2510 mm,195/55R16,,Yes,CD Player with USB & Aux-in,Yes,,Yes,"With Remote, Internal",,Yes,Yes,Front,,Internal,Analog + Digital,,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,,,,,,,,,Yes,Yes,All Rows,"Driver frontal airbag, Front passenger frontal airbag",Yes,,2,Rake,,,,,,,,Manual Adjustment,,Yes,,,,,,Yes,,,,Yes,,,,,,,Yes,No,Steel,2020,5,"Cherry Red, dual-tone blue on black, Cherry Red, Cherry Red, dual-tone blue on white, forest green, forest green, midnight blue",No,Halogen
